,2018-04-12,2018-04-11,2018-04-10,2018-04-09,2018-04-04,2018-04-03,2018-04-02,2018-03-30,2018-03-29,2018-03-28,2018-03-27,2018-03-26,2018-03-23,2018-03-22,2018-03-21,2018-03-20,2018-03-19,2018-03-16,2018-03-15,2018-03-14
300567.XSHE,13171209280.0,12776817600.0,12547710400.0,12698266560.0,12420883200.0,12733450880.0,12977286400.0,12609078400.0,11705741440.0,11774473600.0,10919412800.0,10474290240.0,10391648000.0,10309824000.0,10547931840.0,10890774400.0,10432560000.0,10516020480.0,10435014720.0,10597026240.0
300146.XSHE,24874772928.0,24874772928.0,24874772928.0,24874772928.0,24874772928.0,24874772928.0,24874772928.0,24874772928.0,24874772928.0,24874772928.0,24874772928.0,24874772928.0,24874772928.0,24874772928.0,24874772928.0,24874772928.0,24874772928.0,24874772928.0,24874772928.0,24874772928.0
000426.XSHE,18386045481.0,18909225637.0,18367360475.0,18087085392.0,17732070286.0,18217880431.0,18386045481.0,18292620453.0,18105770397.0,17601275247.0,18068400386.0,17657330264.0,17414425191.0,18909225637.0,18703690576.0,18983965659.0,18909225637.0,19245555737.0,19637940854.0,20235861032.0
002828.XSHE,2935562700.0,2994250000.0,2985866100.0,2979877600.0,2785850200.0,2890050100.0,2789443300.0,2784652500.0,2825374300.0,2824176600.0,2903224800.0,2869689200.0,2754710000.0,2775070900.0,2767884700.0,2800222600.0,2746326100.0,2737942200.0,2778664000.0,2682848000.0
300246.XSHE,2910072960.0,2796124320.0,2828263680.0,2752297920.0,2768367600.0,2826802800.0,2924681760.0,2810733120.0,2670488640.0,2683636560.0,2679253920.0,2622279600.0,2550696480.0,2815115760.0,2848716000.0,2946594960.0,2863324800.0,2761063200.0,2647114560.0,2581374960.0
300218.XSHE,1685988990.0,1718537040.0,1709857560.0,1703347950.0,1701178080.0,1731556260.0,1766274180.0,1761934440.0,1748915220.0,1731556260.0,1714197300.0,1670799900.0,1592684580.0,1761934440.0,1751085090.0,1761934440.0,1744575480.0,1742405610.0,1712027430.0,1755424830.0
300343.XSHE,7999820950.0,8111995561.0,8088379853.0,8271401587.0,8165130903.0,8171034830.0,8448519394.0,8566597932.0,8283209441.0,8082475926.0,8271401587.0,7999820950.0,7787279581.0,8637445055.0,8359960490.0,8560694005.0,8755523593.0,8702388251.0,8903121765.0,9074335645.0
600231.XSHG,9849939568.0,10001089536.0,10127047843.0,9572831294.0,9472064649.0,9648406278.0,9950706214.0,9925514552.0,9975897875.0,9522447971.0,9572831294.0,9421681326.0,9497256310.0,10555306085.0,10807222698.0,10933181004.0,10907989343.0,11235480940.0,11437014230.0,11663739182.0
300062.XSHE,1931160000.0,1934240000.0,1906520000.0,1943480000.0,1888040000.0,1934240000.0,1915760000.0,1915760000.0,1875720000.0,1857240000.0,1801800000.0,1743280000.0,1734040000.0,1925000000.0,1912680000.0,1928080000.0,1866480000.0,1854160000.0,1884960000.0,1934240000.0
600687.XSHG,15750607916.0,15869705141.0,15929253753.0,15973915212.0,15959028059.0,15973915212.0,16048350977.0,16063238130.0,16107899589.0,16137673895.0,16226996814.0,16093012436.0,16093012436.0,16122786742.0,16093012436.0,16093012436.0,16152561048.0,16450304109.0,16524739874.0,16718272864.0
002790.XSHE,4148800000.0,4128000000.0,4176000000.0,4075200000.0,3902400000.0,3872000000.0,3945600000.0,3963200000.0,3883200000.0,3843200000.0,3840000000.0,3736000000.0,3712000000.0,4072000000.0,4016000000.0,4004800000.0,4052800000.0,4011200000.0,4068800000.0,4240000000.0
002618.XSHE,7385961600.0,7281856800.0,7205148000.0,7057209600.0,6416143200.0,6454497600.0,6712020000.0,6344913600.0,5769597600.0,5714805600.0,5807952000.0,5643576000.0,5501116800.0,6027120000.0,5961369600.0,5840827200.0,5917536000.0,5824389600.0,5879181600.0,5983286400.0
600130.XSHG,4485120000.0,4485120000.0,4523520000.0,4600320000.0,4623360000.0,4646400000.0,4761600000.0,4769280000.0,4746240000.0,4669440000.0,4608000000.0,4477440000.0,4462080000.0,4953600000.0,4961280000.0,4945920000.0,5137920000.0,5222400000.0,5230080000.0,5230080000.0
600901.XSHG,32614217651.0,29657434182.0,30015832178.0,29089970688.0,28223842198.0,28253708697.0,28910771690.0,29508101684.0,29597701183.0,29448368684.0,29119837188.0,28701706192.0,28701706192.0,31897421658.0,32524618152.0,32405152153.0,33032348646.0,32823283148.0,32733683649.0,34645139629.0
002781.XSHE,4574250000.0,4653000000.0,4612500000.0,4590000000.0,4500000000.0,4556250000.0,4522500000.0,4592250000.0,4475250000.0,4416750000.0,4389750000.0,4275000000.0,4241250000.0,4599000000.0,4549500000.0,4664250000.0,4664250000.0,4662000000.0,4662000000.0,4718250000.0
000989.XSHE,19569163852.0,19369212378.0,19595244479.0,19325744666.0,19177954446.0,19395293005.0,19569163852.0,19760421784.0,19656099276.0,19630018649.0,20003840970.0,20064695767.0,18656341905.0,18421616261.0,18882374006.0,18143422905.0,17126278449.0,17134971992.0,17300149296.0,17856536007.0
300303.XSHE,4325255130.0,4325255130.0,4162745544.0,4200247756.0,3812724898.0,3887729322.0,3950233009.0,3912730797.0,3837726373.0,3837726373.0,3862727847.0,3725219736.0,3625213837.0,4012736696.0,4000235958.0,4062739645.0,4075240383.0,4062739645.0,4100241857.0,4150244807.0
300149.XSHE,7597800000.0,8100099000.0,7851060000.0,7741314000.0,7673778000.0,7640010000.0,7576695000.0,7483833000.0,7099722000.0,7167258000.0,6534108000.0,6335721000.0,6095124000.0,6479235000.0,6466572000.0,6517224000.0,6470793000.0,6521445000.0,6546771000.0,6504561000.0
000539.XSHE,23678780777.0,23626277937.0,23573775097.0,23416266578.0,23363763738.0,23363763738.0,23678780777.0,23678780777.0,23626277937.0,23416266578.0,23468769417.0,23363763738.0,23573775097.0,24518826215.0,24466323375.0,24413820535.0,24833843254.0,24728837574.0,24571329054.0,24308814855.0
600675.XSHG,9951426591.0,10119461937.0,10007438373.0,9951426591.0,10063450155.0,10063450155.0,10212814907.0,10212814907.0,10474203223.0,9839403027.0,9895414809.0,9783391246.0,9708708870.0,10194144313.0,10212814907.0,10250156095.0,10287497283.0,10399520847.0,10399520847.0,10418191441.0
603266.XSHG,2790000000.0,2815000000.0,2917000000.0,2652000000.0,2636000000.0,2607000000.0,2769000000.0,2958000000.0,2728000000.0,2480000000.0,2430000000.0,2323000000.0,2274000000.0,2442000000.0,2437000000.0,2449000000.0,2472000000.0,2354000000.0,2323000000.0,2379000000.0
600180.XSHG,10266422386.0,10266422386.0,10134280316.0,10246092837.0,10083456443.0,10225763288.0,10357905358.0,10317246260.0,10276587161.0,10205433739.0,10124115541.0,9991973471.0,9646371133.0,10459553105.0,10408729231.0,10469717879.0,10429058781.0,10571365626.0,10764496344.0,10754331569.0
000421.XSHE,3017849342.0,3046481689.0,3046481689.0,3029302281.0,3052208158.0,3103746382.0,3098019913.0,3080840505.0,3069387566.0,3040755220.0,3109472852.0,3006396404.0,2972037587.0,3183916953.0,3178190484.0,3155284606.0,3172464014.0,3195369892.0,3080840505.0,3115199321.0
002258.XSHE,9700901055.0,9816263122.0,9800531931.0,9774313279.0,9826750582.0,9905406537.0,10345879882.0,10429779567.0,10403560915.0,9963087570.0,10277711388.0,10067962176.0,9884431616.0,10497948061.0,10760134576.0,10990858709.0,10608066397.0,11011833630.0,11195364191.0,11426088324.0
002865.XSHE,3045600000.0,2930400000.0,3085200000.0,3180000000.0,2890800000.0,2628000000.0,2389200000.0,2300400000.0,2250000000.0,2257200000.0,2132400000.0,2083200000.0,2125200000.0,2304000000.0,2244000000.0,2280000000.0,2220000000.0,2152800000.0,2152800000.0,2271600000.0
002128.XSHE,14840156535.0,15118000875.0,15297782507.0,14774781396.0,14938219243.0,14987250597.0,15346813861.0,16490878793.0,16490878793.0,16490878793.0,16490878793.0,16490878793.0,16490878793.0,16490878793.0,16490878793.0,16490878793.0,16490878793.0,16490878793.0,16850442057.0,16915817196.0
600227.XSHG,9688660472.0,9723386854.0,9636570900.0,9723386854.0,9706023663.0,9636570900.0,9636570900.0,9758113235.0,9775476426.0,10070650670.0,10105377051.0,9914381953.0,10035924288.0,10209556196.0,10122740242.0,10122740242.0,9827565998.0,9879655571.0,9879655571.0,9914381953.0
002840.XSHE,8504534920.0,7981041489.0,7784508119.0,7470054727.0,7441468055.0,7461121392.0,7591548083.0,7466481393.0,7039467980.0,6910827956.0,6959067965.0,6787547933.0,6716081253.0,6648187907.0,6514187882.0,6476667875.0,6439147868.0,6410561196.0,6378401190.0,6396267860.0
603871.XSHG,6354400000.0,5776800000.0,5652800000.0,5864000000.0,5466400000.0,5262400000.0,5422400000.0,5440800000.0,5367200000.0,5280800000.0,5342400000.0,5244800000.0,5180000000.0,5752800000.0,5625600000.0,5731200000.0,5748800000.0,5717600000.0,5804800000.0,6206400000.0
002824.XSHE,2930400000.0,2980800000.0,2833200000.0,2784600000.0,2840400000.0,2872800000.0,2989800000.0,3024000000.0,3097800000.0,3034800000.0,3207600000.0,3038400000.0,3110400000.0,2827800000.0,2779200000.0,2712600000.0,2703600000.0,2701800000.0,2683800000.0,2727000000.0
600582.XSHG,17961475791.0,18085633458.0,18209791125.0,18168405236.0,17878704013.0,17795932236.0,18002861680.0,17671774569.0,17382073346.0,17133758013.0,17589002791.0,17340687457.0,17257915680.0,18085633458.0,18002861680.0,18085633458.0,18044247569.0,18375334680.0,18540878236.0,18747807681.0
300689.XSHE,2839000000.0,2815880000.0,2783920000.0,2947800000.0,2892720000.0,2937600000.0,2851920000.0,2882520000.0,2737680000.0,2777120000.0,2730200000.0,2590800000.0,2448000000.0,2663560000.0,2596240000.0,2638400000.0,2554080000.0,2509200000.0,2509200000.0,2703000000.0
300592.XSHE,2029078638.0,2009497662.0,1922607081.0,1929949947.0,1890787995.0,1909145160.0,1923830892.0,1928726136.0,1892011806.0,1856521287.0,1801449792.0,1731692565.0,1702321101.0,1888340373.0,1847954610.0,1861416531.0,1838164122.0,1807568847.0,1824702201.0,1873654641.0
000601.XSHE,7196474116.0,7207279632.0,7207279632.0,7261307216.0,7315334799.0,7207279632.0,7358556866.0,7455806516.0,7488223066.0,7455806516.0,7585472716.0,7509834100.0,7272112732.0,7682722367.0,7639500300.0,7779972017.0,7812388567.0,7628694783.0,7585472716.0,7466612033.0
603136.XSHG,3312000000.0,3251200000.0,3238400000.0,3275200000.0,3088800000.0,3062400000.0,3079200000.0,3112000000.0,3066400000.0,3050400000.0,3036800000.0,2933600000.0,2902400000.0,3008000000.0,2984000000.0,3017600000.0,2929600000.0,2886400000.0,2892800000.0,3024000000.0
601838.XSHG,41613135368.0,40132112321.0,40601704994.0,38867824354.0,38434354194.0,38362109167.0,39229049487.0,39915377241.0,40276602374.0,39698642161.0,39337417027.0,38903946867.0,38398231680.0,42082728041.0,43094158415.0,42913545848.0,43130280928.0,42841300821.0,43599873601.0,45694979375.0
600847.XSHG,1876237776.0,1870106280.0,1860909036.0,1854777540.0,1913026752.0,1925289744.0,1959012972.0,1952881476.0,1885435020.0,1874704902.0,1883902146.0,1793462580.0,1782732462.0,1876237776.0,1886967894.0,1925289744.0,1926822618.0,1942151358.0,1960545846.0,1960545846.0
300115.XSHE,15693382378.0,15929783272.0,15847952193.0,15575181932.0,15493350853.0,16138907139.0,16548062531.0,16884479187.0,17602774209.0,17172346297.0,17645063083.0,17117802053.0,16772355171.0,18635950191.0,18490498872.0,19108666976.0,19454113857.0,19572293054.0,19935921350.0,19517748809.0
002302.XSHE,19187785421.0,19654856513.0,19831586116.0,19705350685.0,19427632739.0,18922691017.0,19465503368.0,19566491712.0,19553868169.0,19314020851.0,19427632739.0,18821702673.0,18241019693.0,19856833202.0,19995692175.0,20538504526.0,20727857672.0,20601622241.0,20790975387.0,21800858830.0
002563.XSHE,27835847244.0,28185476243.0,27701374552.0,28131687166.0,27970319936.0,27862741782.0,27862741782.0,27701374552.0,26840749323.0,26518014862.0,27351745553.0,26867643862.0,26329753094.0,27432429168.0,27935007145.0,28231328339.0,27746439112.0,28285204920.0,28716217566.0,28339081501.0
603727.XSHG,4556461700.0,4549437350.0,4460462250.0,4586900550.0,4614997950.0,4954508200.0,4699290150.0,4607973600.0,4479193850.0,4315292350.0,4345731200.0,4252073200.0,4261439000.0,4732070450.0,4652461150.0,4722704650.0,4715680300.0,4664168400.0,4708655950.0,4837435700.0
600135.XSHG,3853004623.0,3856734540.0,3830625118.0,3879114044.0,4009661151.0,3961172226.0,4211076688.0,4073069746.0,4035770573.0,4032040655.0,4285675035.0,4330434043.0,4498280324.0,4087989416.0,3714997681.0,3636669416.0,3595640325.0,3565800987.0,3569530904.0,3547151400.0
000639.XSHE,8574844613.0,8552815469.0,8514264465.0,8899774499.0,8987891078.0,9053978513.0,8723541341.0,8343538593.0,8349045879.0,8288465731.0,8338031307.0,8282958445.0,8018608707.0,8304987590.0,8409626027.0,8723541341.0,8949340075.0,8949340075.0,8960354647.0,9064993085.0
300455.XSHE,4406080000.0,4406080000.0,4406080000.0,4406080000.0,4406080000.0,4406080000.0,4406080000.0,4406080000.0,4406080000.0,4406080000.0,4406080000.0,4406080000.0,4406080000.0,4406080000.0,4406080000.0,4406080000.0,4406080000.0,4406080000.0,4406080000.0,4406080000.0
600771.XSHG,18333538904.0,17832120852.0,17450760644.0,17616722957.0,17577880713.0,17973365374.0,17941585356.0,17344827252.0,16698633566.0,16575044610.0,16762193601.0,15988879845.0,15759357498.0,15988879845.0,16183091062.0,16285493340.0,16310211132.0,15995942071.0,15897070906.0,15957099828.0
603858.XSHG,34321812000.0,34839980000.0,34751346000.0,34860434000.0,35194516000.0,34744528000.0,35630868000.0,35296786000.0,34819526000.0,34553624000.0,34976340000.0,34287722000.0,33749100000.0,35985404000.0,36162672000.0,36878562000.0,35630868000.0,35351330000.0,35896770000.0,36087674000.0
002596.XSHE,14040672382.0,13643193516.0,13492796107.0,14996770196.0,14846372787.0,14620776674.0,13782848253.0,13449825419.0,12590411654.0,12472242262.0,12192932788.0,12064020723.0,11816939266.0,12182190116.0,12042535379.0,11913623315.0,11816939266.0,12364815541.0,12493727606.0,12740809063.0
600838.XSHG,3712167144.0,3776308261.0,3732211243.0,3664061306.0,3648026027.0,3700140685.0,3816396459.0,3796352360.0,3824414099.0,3816396459.0,4080978567.0,3960713972.0,4153137323.0,4000802170.0,3635999568.0,3543796712.0,3563840811.0,3611946649.0,3567849631.0,3515734973.0
300468.XSHE,4556846102.0,4647701804.0,4422725780.0,4290768689.0,4207484295.0,4371889851.0,4423807395.0,4383787622.0,4245340838.0,4252912146.0,4104730823.0,3954386268.0,3845143103.0,4272381225.0,4169627753.0,4157729982.0,4216137219.0,4261565070.0,4299421613.0,4375134698.0
601699.XSHG,30871342944.0,31559367060.0,31978164348.0,30721772484.0,30751686576.0,30781600668.0,31948250256.0,31768765704.0,31379882508.0,29854263816.0,30661944300.0,30542287932.0,31320054324.0,31888422072.0,31858507980.0,32157648900.0,32037992532.0,34490948076.0,36196051320.0,35537941296.0
002009.XSHE,5617529419.0,5624940408.0,5636056891.0,5487837118.0,5439665691.0,5450782174.0,5684228318.0,5769454687.0,5565652499.0,5447076680.0,5439665691.0,5261801963.0,5150637133.0,5699050295.0,5669406340.0,5847270069.0,5910263472.0,6025133797.0,6165942582.0,6206703020.0
300678.XSHE,6210000000.0,6356000000.0,6113000000.0,5906000000.0,5960000000.0,6141000000.0,6348000000.0,6132000000.0,5908000000.0,6018000000.0,5910000000.0,5622000000.0,5339000000.0,5912000000.0,5788000000.0,6170000000.0,5880000000.0,5723000000.0,5868000000.0,6520000000.0
603998.XSHG,4063730912.0,4063730912.0,4063730912.0,4063730912.0,4063730912.0,4063730912.0,4063730912.0,4063730912.0,4063730912.0,4063730912.0,4063730912.0,4063730912.0,4063730912.0,4063730912.0,4063730912.0,4063730912.0,4063730912.0,4063730912.0,4063730912.0,4063730912.0
000541.XSHE,10762244063.0,10838572035.0,10889457350.0,10825850707.0,10864014693.0,10876736021.0,11016670637.0,11016670637.0,10978506651.0,10851293364.0,10940342665.0,10711358749.0,10584145462.0,10991227980.0,10965785322.0,11016670637.0,11131162595.0,11092998609.0,11182047910.0,11258375882.0
300025.XSHE,2146938116.0,2176935255.0,2155508727.0,2219788311.0,2206932394.0,2296923812.0,2352632785.0,2399771147.0,2322635646.0,2348347480.0,2331206257.0,2245500145.0,2189791172.0,2429768287.0,2378344619.0,2309779729.0,2301209118.0,2284067895.0,2288353201.0,2309779729.0
002843.XSHE,2556177800.0,2536340500.0,2517920150.0,2593018500.0,2785723700.0,2678035500.0,2662449050.0,2652530400.0,2644028700.0,2598686300.0,2573181200.0,2427235350.0,2366306500.0,2578849000.0,2493832000.0,2459825200.0,2469743850.0,2428652300.0,2420150600.0,2544842200.0
603717.XSHG,3730570560.0,3720207864.0,3632124948.0,3652850340.0,3860104260.0,3930916016.0,3872194072.0,3823834824.0,3770294228.0,3721934980.0,3625216484.0,3540587800.0,3485320088.0,3872194072.0,3910190624.0,4006909120.0,4008636236.0,3998273540.0,3917099088.0,4164076676.0
000582.XSHE,12645472499.0,12950516792.0,13116904588.0,13283292384.0,12076980863.0,11799667869.0,11841264818.0,11896727417.0,11771936570.0,11619414423.0,11744205270.0,11563951825.0,11342101430.0,12257234308.0,12146309111.0,12146309111.0,12271099958.0,12451353404.0,12520681652.0,12673203798.0
002179.XSHE,32809738777.0,33023302651.0,32880926735.0,33751001775.0,33537437902.0,34992836150.0,34810911369.0,34249317480.0,32311423073.0,33141949247.0,33141949247.0,32350971938.0,30373528666.0,31006310513.0,31409708940.0,30982581194.0,30769017320.0,30057137742.0,30460536170.0,30310250481.0
002114.XSHE,4847695052.0,4880034579.0,4873566674.0,4847695052.0,4899438295.0,4941479680.0,5002924780.0,5006158733.0,5022328497.0,5012626639.0,5064369881.0,5006158733.0,5015860591.0,5274576805.0,5271342852.0,5310150284.0,5258407041.0,5174324272.0,5222833562.0,5261640994.0
000791.XSHE,6360876610.0,6438566706.0,6351165348.0,6370587872.0,6525968064.0,6593946898.0,6768749614.0,6749327090.0,6642503208.0,6555101850.0,6642503208.0,6457989230.0,6409432920.0,6904707282.0,6836728448.0,7001819902.0,7098932522.0,7419404168.0,7584495622.0,7186333880.0
002650.XSHE,5598720000.0,5598720000.0,5598720000.0,5598720000.0,5598720000.0,5598720000.0,5598720000.0,5598720000.0,5598720000.0,5598720000.0,5598720000.0,5598720000.0,5598720000.0,5598720000.0,5598720000.0,5598720000.0,5598720000.0,5598720000.0,5598720000.0,5598720000.0
600671.XSHG,2233424751.0,2278482938.0,2271176205.0,2322323337.0,2369817102.0,2395390668.0,2278482938.0,2299185349.0,2291878616.0,2277265150.0,2290660827.0,2260216106.0,2256562739.0,2406350768.0,2458715688.0,2492813776.0,2468457999.0,2473329154.0,2529347441.0,2587801306.0
600203.XSHG,4217571389.0,4167362206.0,4208442446.0,4208442446.0,4098895138.0,4062379368.0,4016734656.0,4071508310.0,4053250426.0,3975654415.0,3993912300.0,3916316290.0,3688092730.0,3637883546.0,3647012489.0,3647012489.0,3683528258.0,3683528258.0,3610496719.0,3660705902.0
600071.XSHG,4079776794.0,4113022938.0,4101149315.0,4136770184.0,4022783405.0,4013284506.0,4060778998.0,3942042770.0,3896923003.0,3892173554.0,3918295524.0,3830430715.0,3761563703.0,4013284506.0,4103524040.0,4110648213.0,4067903171.0,4072652620.0,4139144908.0,4060778998.0
000815.XSHE,8343156420.0,8412682724.0,8496114288.0,8454398506.0,8516972179.0,8398777463.0,8551735331.0,8565640591.0,8530877439.0,8468303766.0,8593451113.0,8037240685.0,7717419689.0,8551735331.0,8711645829.0,8725551089.0,8676882677.0,8690787938.0,8795077393.0,9087087867.0
300729.XSHE,2681480000.0,2767480000.0,2657400000.0,2732220000.0,2623000000.0,2591180000.0,2529260000.0,2489700000.0,2451860000.0,2441540000.0,2411440000.0,2340920000.0,2277280000.0,2530120000.0,2458740000.0,2526680000.0,2458740000.0,2426060000.0,2420040000.0,2492280000.0
603615.XSHG,3064800000.0,3048000000.0,2968800000.0,2988000000.0,2930400000.0,2973600000.0,3014400000.0,2928000000.0,2860800000.0,2781600000.0,2762400000.0,2692800000.0,2642400000.0,2896800000.0,2930400000.0,2944800000.0,2947200000.0,2904000000.0,2892000000.0,2966400000.0
