datetime,order_book_id,symbol,side,last_quantity,last_price,transaction_cost
2014-03-26 14:50:00,000655.XSHE,金岭矿业,BUY,3300,6.99,5.54
2014-03-26 14:50:00,600219.XSHG,南山铝业,BUY,1400,4.99,5.00
2014-03-27 14:50:00,000655.XSHE,金岭矿业,BUY,100,6.81,5.00
2014-03-31 14:50:00,600219.XSHG,南山铝业,SELL,800,4.91,8.92
2014-03-31 14:50:00,601339.XSHG,百隆东方,SELL,2500,8.96,27.76
2014-03-31 14:50:00,600573.XSHG,惠泉啤酒,BUY,2500,6.45,5.00
2014-04-01 14:50:00,000655.XSHE,金岭矿业,SELL,3400,6.96,29.32
2014-04-01 14:50:00,600219.XSHG,南山铝业,SELL,1400,4.91,11.87
2014-04-01 14:50:00,600573.XSHG,惠泉啤酒,SELL,2300,6.45,19.83
2014-04-01 14:50:00,600302.XSHG,标准股份,BUY,3400,4.45,5.00
2014-04-01 14:50:00,600159.XSHG,大龙地产,BUY,6000,3.66,5.27
2014-04-01 14:50:00,600106.XSHG,重庆路桥,BUY,5900,3.88,5.49
2014-04-02 14:50:00,600106.XSHG,重庆路桥,SELL,2000,3.83,12.66
2014-04-02 14:50:00,600159.XSHG,大龙地产,SELL,2800,4.01,16.23
2014-04-02 14:50:00,600573.XSHG,惠泉啤酒,SELL,200,6.39,6.28
2014-04-02 14:50:00,600302.XSHG,标准股份,BUY,1800,4.51,5.00
2014-04-02 14:50:00,002394.XSHE,联发股份,BUY,100,14.57,5.00
2014-04-02 14:50:00,601339.XSHG,百隆东方,BUY,600,9.17,5.00
2014-04-02 14:50:00,600219.XSHG,南山铝业,BUY,1500,5.01,5.00
2014-04-03 14:50:00,600106.XSHG,重庆路桥,SELL,3900,3.79,19.78
2014-04-03 14:50:00,600159.XSHG,大龙地产,SELL,3200,3.80,17.16
2014-04-03 14:50:00,601339.XSHG,百隆东方,BUY,1900,9.25,5.00
2014-04-03 14:50:00,600219.XSHG,南山铝业,BUY,600,4.99,5.00
2014-04-04 14:50:00,600219.XSHG,南山铝业,SELL,4600,4.97,28.32
2014-04-04 14:50:00,600106.XSHG,重庆路桥,BUY,3500,3.81,5.00
2014-05-20 14:50:00,002394.XSHE,联发股份,SELL,300,14.09,9.23
2014-05-20 14:50:00,601339.XSHG,百隆东方,SELL,400,8.20,8.28
2014-05-20 14:50:00,002082.XSHE,万邦德,BUY,1500,7.31,5.00
2014-05-20 14:50:00,002003.XSHE,伟星股份,BUY,100,7.78,5.00
2014-05-20 14:50:00,600106.XSHG,重庆路桥,BUY,2500,3.68,5.00
2014-05-20 14:50:00,601890.XSHG,亚星锚链,BUY,300,7.19,5.00
2014-05-22 14:50:00,002003.XSHE,伟星股份,SELL,100,7.79,5.78
2014-05-22 14:50:00,002394.XSHE,联发股份,SELL,1300,14.13,23.37
2014-05-22 14:50:00,600302.XSHG,标准股份,SELL,200,4.40,5.88
2014-05-22 14:50:00,601339.XSHG,百隆东方,SELL,700,8.05,10.63
2014-05-22 14:50:00,002082.XSHE,万邦德,BUY,500,7.32,5.00
2014-05-22 14:50:00,601890.XSHG,亚星锚链,BUY,2200,7.19,5.00
2014-05-22 14:50:00,000926.XSHE,福星股份,BUY,600,6.54,5.00
2014-05-23 14:50:00,600302.XSHG,标准股份,SELL,1400,4.38,11.13
2014-05-23 14:50:00,002082.XSHE,万邦德,BUY,1000,7.28,5.00
2014-05-23 14:50:00,601890.XSHG,亚星锚链,BUY,100,7.16,5.00
2014-05-26 14:50:00,600302.XSHG,标准股份,SELL,3600,4.42,20.90
2014-05-26 14:50:00,601339.XSHG,百隆东方,SELL,300,8.10,7.43
2014-05-26 14:50:00,601890.XSHG,亚星锚链,BUY,500,7.25,5.00
2014-05-26 14:50:00,000926.XSHE,福星股份,BUY,2300,6.60,5.00
2014-05-27 14:50:00,601339.XSHG,百隆东方,SELL,1100,8.12,13.93
2014-05-27 14:50:00,000926.XSHE,福星股份,BUY,500,6.58,5.00
2014-05-30 14:50:00,000926.XSHE,福星股份,SELL,2400,6.49,20.57
2014-05-30 14:50:00,002003.XSHE,伟星股份,BUY,2800,7.76,5.21
2014-05-30 14:50:00,601890.XSHG,亚星锚链,SELL,100,7.39,5.74
2014-06-03 14:50:00,000926.XSHE,福星股份,SELL,200,6.45,6.29
2014-06-03 14:50:00,601890.XSHG,亚星锚链,SELL,100,7.70,5.77
2014-06-04 14:50:00,000926.XSHE,福星股份,SELL,800,6.36,10.09
2014-06-04 14:50:00,002003.XSHE,伟星股份,BUY,100,7.61,5.00
2014-06-04 14:50:00,600106.XSHG,重庆路桥,BUY,100,3.61,5.00
2014-06-11 14:50:00,601890.XSHG,亚星锚链,SELL,100,7.98,5.80
2014-06-25 14:50:00,600106.XSHG,重庆路桥,BUY,200,3.46,5.00
2014-06-25 14:50:00,601890.XSHG,亚星锚链,BUY,100,7.52,5.00
2014-06-26 14:50:00,000655.XSHE,金岭矿业,BUY,900,6.92,5.00
2014-06-27 14:50:00,000655.XSHE,金岭矿业,SELL,900,6.83,11.14
2014-07-11 14:50:00,002003.XSHE,伟星股份,SELL,100,7.96,5.80
2014-07-11 14:50:00,002082.XSHE,万邦德,SELL,3000,7.64,28.43
2014-07-11 14:50:00,601890.XSHG,亚星锚链,SELL,2900,8.25,29.66
2014-07-11 14:50:00,600106.XSHG,重庆路桥,BUY,300,3.52,5.00
2014-07-11 14:50:00,000926.XSHE,福星股份,BUY,700,6.56,5.00
2014-07-11 14:50:00,601339.XSHG,百隆东方,BUY,1500,8.13,5.00
2014-07-11 14:50:00,601718.XSHG,际华集团,BUY,8900,2.60,5.56
2014-09-17 14:50:00,000926.XSHE,福星股份,SELL,700,7.29,10.11
2014-09-17 14:50:00,002003.XSHE,伟星股份,SELL,2800,8.89,30.85
2014-09-17 14:50:00,600106.XSHG,重庆路桥,SELL,6600,4.63,37.87
2014-09-17 14:50:00,601339.XSHG,百隆东方,SELL,600,9.08,10.45
2014-09-17 14:50:00,002394.XSHE,联发股份,BUY,1400,10.48,5.00
2014-09-17 14:50:00,600510.XSHG,黑牡丹,BUY,700,7.28,5.00
2014-09-17 14:50:00,601718.XSHG,际华集团,BUY,800,3.69,5.00
2014-09-17 14:50:00,000623.XSHE,吉林敖东,BUY,2000,17.25,8.28
2014-09-18 14:50:00,601339.XSHG,百隆东方,SELL,900,9.10,13.19
2014-09-18 14:50:00,002394.XSHE,联发股份,BUY,2000,10.49,5.04
2014-10-23 14:50:00,000623.XSHE,吉林敖东,SELL,2000,19.92,49.40
2014-10-23 14:50:00,600510.XSHG,黑牡丹,SELL,4200,6.62,34.46
2014-10-23 14:50:00,601718.XSHG,际华集团,SELL,9700,4.63,55.65
2014-10-23 14:50:00,002394.XSHE,联发股份,BUY,900,10.27,5.00
2014-10-23 14:50:00,600106.XSHG,重庆路桥,BUY,17300,4.45,18.49
2014-10-24 14:50:00,600510.XSHG,黑牡丹,SELL,100,6.59,5.66
2014-10-24 14:50:00,002394.XSHE,联发股份,BUY,3200,10.27,7.89
2014-10-27 14:50:00,600510.XSHG,黑牡丹,SELL,600,6.67,9.00
2014-10-27 14:50:00,002394.XSHE,联发股份,BUY,100,10.22,5.00
2014-10-27 14:50:00,600106.XSHG,重庆路桥,SELL,200,4.53,5.91
2014-10-28 14:50:00,002394.XSHE,联发股份,SELL,5700,10.41,73.56
2014-10-28 14:50:00,000926.XSHE,福星股份,BUY,8900,7.53,16.08
2014-10-29 14:50:00,002394.XSHE,联发股份,SELL,1900,10.53,25.00
2014-10-29 14:50:00,600106.XSHG,重庆路桥,SELL,100,4.68,5.47
2014-10-29 14:50:00,000926.XSHE,福星股份,BUY,1600,7.64,5.00
2015-02-02 14:50:00,600106.XSHG,重庆路桥,SELL,17000,5.81,122.49
2015-02-02 14:50:00,000926.XSHE,福星股份,BUY,9400,10.21,23.04
2015-06-16 14:50:00,000926.XSHE,福星股份,SELL,19900,18.31,451.77
2015-07-03 14:50:00,000809.XSHE,*ST新城,BUY,700,8.39,5.00
2015-07-06 14:50:00,000809.XSHE,*ST新城,BUY,45200,7.83,84.93
2015-07-08 14:50:00,000623.XSHE,吉林敖东,BUY,600,24.55,5.00
2015-07-09 14:50:00,000809.XSHE,*ST新城,SELL,100,6.74,5.67
2015-07-10 14:50:00,000809.XSHE,*ST新城,SELL,1400,7.41,15.38
2015-07-13 14:50:00,000623.XSHE,吉林敖东,SELL,600,32.36,24.41
2015-07-13 14:50:00,000809.XSHE,*ST新城,SELL,1000,8.16,13.16
2015-07-14 14:50:00,000809.XSHE,*ST新城,SELL,20400,8.31,210.17
2015-07-15 14:50:00,000809.XSHE,*ST新城,BUY,1300,7.50,5.00
2015-07-16 14:50:00,000809.XSHE,*ST新城,SELL,100,7.49,5.75
2015-07-17 14:50:00,000809.XSHE,*ST新城,SELL,800,8.03,11.42
2015-07-20 14:50:00,000809.XSHE,*ST新城,SELL,200,8.12,6.62
2015-07-21 14:50:00,000809.XSHE,*ST新城,SELL,100,8.19,5.82
2015-07-22 14:50:00,000809.XSHE,*ST新城,SELL,200,8.33,6.67
2015-07-23 14:50:00,000809.XSHE,*ST新城,SELL,500,8.75,9.37
2015-07-24 14:50:00,000809.XSHE,*ST新城,BUY,200,8.56,5.00
2015-07-27 14:50:00,000809.XSHE,*ST新城,BUY,1400,7.69,5.00
2015-07-28 14:50:00,000809.XSHE,*ST新城,BUY,600,7.31,5.00
2015-07-29 14:50:00,000809.XSHE,*ST新城,SELL,500,7.59,8.80
2015-07-30 14:50:00,000809.XSHE,*ST新城,SELL,400,7.86,8.14
2015-07-31 14:50:00,000809.XSHE,*ST新城,SELL,7600,7.59,71.55
2015-07-31 14:50:00,000623.XSHE,吉林敖东,BUY,4300,28.04,28.94
2015-08-03 14:50:00,000809.XSHE,*ST新城,BUY,300,7.28,5.00
2015-08-04 14:50:00,000809.XSHE,*ST新城,SELL,400,7.83,8.13
2015-08-05 14:50:00,000623.XSHE,吉林敖东,SELL,4300,28.65,152.74
2015-08-05 14:50:00,000809.XSHE,*ST新城,BUY,7700,7.89,14.58
2015-08-06 14:50:00,000809.XSHE,*ST新城,SELL,7600,7.64,72.01
2015-08-06 14:50:00,000623.XSHE,吉林敖东,BUY,4300,28.20,29.10
2015-08-07 14:50:00,000809.XSHE,*ST新城,SELL,200,7.84,6.57
2015-08-10 14:50:00,000623.XSHE,吉林敖东,SELL,4300,30.77,164.04
2015-08-10 14:50:00,000809.XSHE,*ST新城,BUY,7400,8.38,14.89
2015-08-11 14:50:00,000809.XSHE,*ST新城,SELL,100,8.38,5.84
2015-08-12 14:50:00,000809.XSHE,*ST新城,BUY,100,8.31,5.00
2015-08-13 14:50:00,000809.XSHE,*ST新城,SELL,100,8.41,5.84
2015-08-14 14:50:00,000809.XSHE,*ST新城,SELL,200,8.56,6.71
2015-08-17 14:50:00,000809.XSHE,*ST新城,SELL,1100,9.42,15.36
2015-08-19 14:50:00,000809.XSHE,*ST新城,BUY,700,8.86,5.00
2015-08-20 14:50:00,000809.XSHE,*ST新城,BUY,700,8.40,5.00
2015-08-21 14:50:00,000809.XSHE,*ST新城,BUY,600,7.96,5.00
2015-08-24 14:50:00,000623.XSHE,吉林敖东,BUY,500,25.96,5.00
2015-08-25 14:50:00,000623.XSHE,吉林敖东,BUY,1100,23.37,6.17
2015-08-26 14:50:00,000809.XSHE,*ST新城,SELL,5900,6.28,45.93
2015-08-26 14:50:00,002394.XSHE,联发股份,BUY,10000,11.38,27.30
2015-08-26 14:50:00,000623.XSHE,吉林敖东,BUY,3400,22.51,18.37
2015-08-31 14:50:00,000809.XSHE,*ST新城,SELL,18000,6.84,152.57
2015-08-31 14:50:00,002394.XSHE,联发股份,SELL,4700,12.11,70.57
2015-08-31 14:50:00,000623.XSHE,吉林敖东,BUY,8000,24.78,47.58
2015-09-01 14:50:00,000623.XSHE,吉林敖东,SELL,5600,24.39,169.35
2015-09-02 14:50:00,002394.XSHE,联发股份,BUY,9400,11.62,26.21
2015-09-07 14:50:00,002394.XSHE,联发股份,BUY,600,11.78,5.00
2015-09-08 14:50:00,002394.XSHE,联发股份,SELL,200,12.44,7.49
2015-09-08 14:50:00,000623.XSHE,吉林敖东,BUY,100,25.07,5.00
2015-09-09 14:50:00,002394.XSHE,联发股份,SELL,10100,12.72,159.26
2015-09-09 14:50:00,000623.XSHE,吉林敖东,BUY,5700,25.73,35.20
2015-09-10 14:50:00,002394.XSHE,联发股份,SELL,5000,12.44,77.11
2015-09-10 14:50:00,000623.XSHE,吉林敖东,BUY,1700,25.16,10.26
2015-09-14 14:50:00,000623.XSHE,吉林敖东,BUY,100,22.81,5.00
2015-09-15 14:50:00,002394.XSHE,联发股份,BUY,1700,11.00,5.00
2015-09-15 14:50:00,000623.XSHE,吉林敖东,SELL,7400,21.95,201.41
2015-09-16 14:50:00,002394.XSHE,联发股份,BUY,12700,12.09,36.85
2015-09-16 14:50:00,000623.XSHE,吉林敖东,SELL,400,24.03,14.61
2015-09-21 14:50:00,002394.XSHE,联发股份,SELL,100,12.15,6.21
2015-09-23 14:50:00,002394.XSHE,联发股份,BUY,100,12.04,5.00
2015-09-24 14:50:00,002394.XSHE,联发股份,SELL,100,12.15,6.21
2015-09-25 14:50:00,000623.XSHE,吉林敖东,BUY,100,23.01,5.00
2015-09-28 14:50:00,002394.XSHE,联发股份,SELL,100,11.98,6.20
2015-09-29 14:50:00,002394.XSHE,联发股份,BUY,300,11.57,5.00
2015-10-09 14:50:00,002394.XSHE,联发股份,SELL,9000,12.16,135.69
2015-10-09 14:50:00,000623.XSHE,吉林敖东,BUY,5200,24.76,30.90
2015-10-12 14:50:00,002394.XSHE,联发股份,SELL,3600,12.76,56.94
2015-10-12 14:50:00,000623.XSHE,吉林敖东,BUY,1700,26.00,10.61
2015-10-13 14:50:00,002394.XSHE,联发股份,SELL,1900,12.70,29.91
2015-10-13 14:50:00,000623.XSHE,吉林敖东,BUY,200,25.83,5.00
2015-12-22 14:50:00,000623.XSHE,吉林敖东,SELL,14400,32.33,577.24
2016-01-27 14:50:00,600891.XSHG,秋林集团,BUY,1100,6.41,5.00
2016-01-27 14:50:00,000685.XSHE,中山公用,BUY,4600,10.43,11.52
2016-01-27 14:50:00,000581.XSHE,威孚高科,BUY,9000,16.99,36.71
2016-01-28 14:50:00,600891.XSHG,秋林集团,BUY,12900,6.14,19.01
2016-01-28 14:50:00,000685.XSHE,中山公用,BUY,10400,9.93,24.78
2016-01-28 14:50:00,000581.XSHE,威孚高科,BUY,200,16.33,5.00
2016-01-29 14:50:00,600891.XSHG,秋林集团,BUY,1500,6.37,5.00
2016-02-01 14:50:00,000685.XSHE,中山公用,BUY,500,10.12,5.00
2016-02-01 14:50:00,000581.XSHE,威孚高科,BUY,100,16.88,5.00
2016-02-02 14:50:00,600891.XSHG,秋林集团,SELL,5500,7.14,48.72
2016-02-02 14:50:00,600060.XSHG,海信电器,BUY,7000,14.10,23.69
2016-02-03 14:50:00,600060.XSHG,海信电器,SELL,7000,14.12,122.55
2016-02-03 14:50:00,600891.XSHG,秋林集团,SELL,10000,7.08,87.85
2016-02-03 14:50:00,000685.XSHE,中山公用,BUY,7800,10.30,19.28
2016-02-03 14:50:00,000581.XSHE,威孚高科,BUY,4600,17.26,19.05
2016-02-15 14:50:00,000685.XSHE,中山公用,SELL,100,10.10,6.01
2016-02-15 14:50:00,000581.XSHE,威孚高科,BUY,100,16.87,5.00
2016-02-16 14:50:00,000685.XSHE,中山公用,SELL,100,10.50,6.05
2016-02-18 14:50:00,000581.XSHE,威孚高科,SELL,6800,17.45,147.16
2016-02-18 14:50:00,000685.XSHE,中山公用,BUY,13500,10.70,34.68
2016-02-19 14:50:00,000685.XSHE,中山公用,SELL,13600,10.61,178.87
2016-02-19 14:50:00,000581.XSHE,威孚高科,BUY,6700,17.60,28.30
2016-02-22 14:50:00,000581.XSHE,威孚高科,SELL,13900,18.69,322.07
2016-02-22 14:50:00,000685.XSHE,中山公用,BUY,20300,11.13,54.20
2016-02-23 14:50:00,000685.XSHE,中山公用,SELL,6100,10.95,82.79
2016-02-24 14:50:00,000685.XSHE,中山公用,SELL,26300,11.08,361.48
2016-02-25 14:50:00,000685.XSHE,中山公用,SELL,7400,10.28,94.31
2016-02-26 14:50:00,000685.XSHE,中山公用,BUY,12100,10.82,31.43
2016-02-26 14:50:00,000581.XSHE,威孚高科,BUY,9600,17.46,40.22
2016-02-26 14:50:00,600060.XSHG,海信电器,BUY,8100,13.83,26.88
2016-02-29 14:50:00,600060.XSHG,海信电器,SELL,8100,12.83,128.82
2016-02-29 14:50:00,000685.XSHE,中山公用,BUY,7700,10.21,18.87
2016-02-29 14:50:00,000581.XSHE,威孚高科,BUY,5100,16.19,19.82
2016-03-01 14:50:00,600891.XSHG,秋林集团,BUY,700,6.85,5.00
2016-03-01 14:50:00,000685.XSHE,中山公用,SELL,11700,10.45,151.57
2016-03-01 14:50:00,000581.XSHE,威孚高科,SELL,5000,16.32,101.17
2016-03-01 14:50:00,600060.XSHG,海信电器,BUY,9200,13.16,29.05
2016-03-02 14:50:00,600891.XSHG,秋林集团,SELL,700,7.13,9.99
2016-03-02 14:50:00,000685.XSHE,中山公用,BUY,3600,11.11,9.59
2016-03-02 14:50:00,600060.XSHG,海信电器,BUY,2800,14.05,9.44
2016-03-03 14:50:00,000685.XSHE,中山公用,SELL,15200,10.99,207.23
2016-03-03 14:50:00,600060.XSHG,海信电器,SELL,12000,14.00,208.31
2016-03-03 14:50:00,000581.XSHE,威孚高科,BUY,8800,17.25,36.42
2016-03-09 14:50:00,000581.XSHE,威孚高科,SELL,8800,17.61,192.18
2016-03-09 14:50:00,000685.XSHE,中山公用,BUY,2100,10.80,5.45
2016-03-10 14:50:00,000581.XSHE,威孚高科,SELL,9700,17.62,211.95
2016-03-10 14:50:00,000685.XSHE,中山公用,BUY,14100,10.57,35.78
2016-05-05 14:50:00,000685.XSHE,中山公用,SELL,11400,10.85,153.31
2016-05-05 14:50:00,600350.XSHG,山东高速,BUY,18600,5.71,25.48
2016-05-05 14:50:00,600583.XSHG,海油工程,BUY,34400,7.49,61.81
2016-05-06 14:50:00,000685.XSHE,中山公用,SELL,4800,10.49,62.42
2016-05-06 14:50:00,600350.XSHG,山东高速,BUY,13900,5.53,18.44
2016-05-06 14:50:00,600583.XSHG,海油工程,BUY,300,7.18,5.00
2016-05-09 14:50:00,600350.XSHG,山东高速,BUY,12400,5.44,16.18
2016-05-09 14:50:00,600583.XSHG,海油工程,BUY,300,6.96,5.00
2016-05-10 14:50:00,600350.XSHG,山东高速,BUY,700,5.28,5.00
2016-05-10 14:50:00,600583.XSHG,海油工程,SELL,400,6.90,7.76
2016-05-11 14:50:00,600350.XSHG,山东高速,SELL,100,5.31,5.53
2016-05-12 14:50:00,600350.XSHG,山东高速,SELL,300,5.34,6.60
2016-05-12 14:50:00,600583.XSHG,海油工程,BUY,300,6.96,5.00
2016-05-13 14:50:00,600350.XSHG,山东高速,SELL,200,5.33,6.07
2016-05-13 14:50:00,600583.XSHG,海油工程,BUY,100,6.90,5.00
2016-05-16 14:50:00,600350.XSHG,山东高速,BUY,100,5.37,5.00
2016-05-17 14:50:00,600350.XSHG,山东高速,BUY,500,5.36,5.00
2016-05-17 14:50:00,600583.XSHG,海油工程,SELL,400,7.01,7.81
2016-05-18 14:50:00,600350.XSHG,山东高速,BUY,400,5.24,5.00
2016-05-18 14:50:00,600583.XSHG,海油工程,SELL,300,6.96,7.09
2016-05-19 14:50:00,600350.XSHG,山东高速,SELL,100,5.19,5.52
2016-05-19 14:50:00,600583.XSHG,海油工程,BUY,100,6.98,5.00
2016-05-20 14:50:00,600350.XSHG,山东高速,SELL,300,5.24,6.57
2016-05-20 14:50:00,600583.XSHG,海油工程,BUY,200,6.97,5.00
2016-05-23 14:50:00,600350.XSHG,山东高速,BUY,100,5.30,5.00
2016-05-23 14:50:00,600583.XSHG,海油工程,SELL,100,6.96,5.70
2016-05-24 14:50:00,600350.XSHG,山东高速,BUY,100,5.22,5.00
2016-05-26 14:50:00,600350.XSHG,山东高速,BUY,300,5.20,5.00
2016-05-26 14:50:00,600583.XSHG,海油工程,SELL,200,6.94,6.39
2016-05-27 14:50:00,600350.XSHG,山东高速,SELL,100,5.17,5.52
2016-05-30 14:50:00,600350.XSHG,山东高速,SELL,100,5.15,5.52
2016-05-30 14:50:00,600583.XSHG,海油工程,BUY,100,6.94,5.00
2016-05-31 14:50:00,600350.XSHG,山东高速,BUY,200,5.38,5.00
2016-05-31 14:50:00,600583.XSHG,海油工程,SELL,200,7.19,6.44
2016-06-13 14:50:00,600350.XSHG,山东高速,BUY,400,5.16,5.00
2016-06-13 14:50:00,600583.XSHG,海油工程,BUY,900,6.84,5.00
2016-06-14 14:50:00,600350.XSHG,山东高速,BUY,100,5.15,5.00
2016-06-15 14:50:00,600350.XSHG,山东高速,SELL,100,5.18,5.52
2016-06-17 14:50:00,600350.XSHG,山东高速,SELL,100,5.17,5.52
2016-06-17 14:50:00,600583.XSHG,海油工程,BUY,100,6.86,5.00
2016-06-20 14:50:00,600350.XSHG,山东高速,SELL,200,5.21,6.04
2016-06-20 14:50:00,600583.XSHG,海油工程,BUY,200,6.85,5.00
2016-06-21 14:50:00,600350.XSHG,山东高速,SELL,100,5.21,5.52
2016-09-28 14:50:00,600583.XSHG,海油工程,SELL,8500,6.74,71.00
2016-09-28 14:50:00,600350.XSHG,山东高速,BUY,9200,6.15,13.58
2016-09-29 14:50:00,600583.XSHG,海油工程,SELL,6400,6.83,54.17
2016-09-29 14:50:00,600350.XSHG,山东高速,BUY,3700,6.09,5.41
2016-09-30 14:50:00,600583.XSHG,海油工程,SELL,13600,6.82,114.94
2016-09-30 14:50:00,600350.XSHG,山东高速,BUY,6000,6.05,8.71
2016-10-10 14:50:00,600583.XSHG,海油工程,SELL,6900,6.97,59.68
2016-10-10 14:50:00,600350.XSHG,山东高速,BUY,3200,6.13,5.00
2016-10-11 14:50:00,600350.XSHG,山东高速,BUY,12700,6.19,18.87
2016-10-12 14:50:00,600350.XSHG,山东高速,BUY,2200,6.24,5.00
2016-10-13 14:50:00,600350.XSHG,山东高速,BUY,3000,6.33,5.00
2016-12-27 14:50:00,600350.XSHG,山东高速,BUY,100,6.23,5.00
2016-12-30 14:50:00,600350.XSHG,山东高速,SELL,100,6.42,5.64
2017-01-05 14:50:00,601339.XSHG,百隆东方,BUY,4600,6.31,6.97
2017-01-05 14:50:00,600350.XSHG,山东高速,SELL,13900,6.75,116.28
2017-01-06 14:50:00,601339.XSHG,百隆东方,BUY,8900,6.26,13.37
2017-01-06 14:50:00,600350.XSHG,山东高速,SELL,9400,6.73,78.40
2017-01-09 14:50:00,601339.XSHG,百隆东方,BUY,900,6.32,5.00
2017-01-09 14:50:00,600350.XSHG,山东高速,SELL,800,6.72,10.37
2017-01-10 14:50:00,601339.XSHG,百隆东方,BUY,900,6.30,5.00
2017-01-10 14:50:00,600350.XSHG,山东高速,SELL,18900,6.64,155.54
2017-01-11 14:50:00,601339.XSHG,百隆东方,BUY,5600,6.25,8.40
2017-01-12 14:50:00,601339.XSHG,百隆东方,BUY,800,6.22,5.00
2017-01-12 14:50:00,600350.XSHG,山东高速,BUY,200,6.55,5.00
2017-01-13 14:50:00,601339.XSHG,百隆东方,BUY,1000,6.15,5.00
2017-01-13 14:50:00,600350.XSHG,山东高速,SELL,400,6.61,7.64
2017-01-16 14:50:00,601339.XSHG,百隆东方,BUY,24700,5.96,35.33
2017-01-16 14:50:00,600350.XSHG,山东高速,SELL,200,6.55,6.31
2017-01-17 14:50:00,601339.XSHG,百隆东方,SELL,300,5.96,6.79
2017-01-17 14:50:00,600350.XSHG,山东高速,BUY,200,6.59,5.00
2017-01-18 14:50:00,601339.XSHG,百隆东方,BUY,400,5.98,5.00
2017-01-18 14:50:00,600350.XSHG,山东高速,SELL,700,6.75,9.72
2017-01-19 14:50:00,601339.XSHG,百隆东方,BUY,100,5.97,5.00
2017-01-19 14:50:00,600350.XSHG,山东高速,BUY,100,6.71,5.00
2017-01-20 14:50:00,600350.XSHG,山东高速,BUY,100,6.76,5.00
2017-01-25 14:50:00,601339.XSHG,百隆东方,SELL,200,6.08,6.22
2017-01-25 14:50:00,600350.XSHG,山东高速,BUY,100,6.82,5.00
2017-03-30 14:50:00,601339.XSHG,百隆东方,BUY,300,6.26,5.00
2017-03-30 14:50:00,600350.XSHG,山东高速,SELL,300,7.01,7.10
2017-05-03 14:50:00,000780.XSHE,*ST平能,BUY,300,4.50,5.00
2017-05-03 14:50:00,601339.XSHG,百隆东方,SELL,1000,5.82,10.82
2017-05-03 14:50:00,000623.XSHE,吉林敖东,BUY,1200,28.59,8.23
2017-05-03 14:50:00,600350.XSHG,山东高速,SELL,16200,6.21,124.72
2017-05-03 14:50:00,000157.XSHE,中联重科,BUY,22500,4.53,24.48
2017-05-04 14:50:00,000780.XSHE,*ST平能,SELL,100,4.40,5.44
2017-05-04 14:50:00,601339.XSHG,百隆东方,SELL,5600,5.81,40.35
2017-05-04 14:50:00,000623.XSHE,吉林敖东,BUY,1100,28.52,7.53
2017-05-04 14:50:00,600350.XSHG,山东高速,SELL,8700,6.25,67.41
2017-05-04 14:50:00,000157.XSHE,中联重科,BUY,1600,4.51,5.00
2017-05-05 14:50:00,000780.XSHE,*ST平能,BUY,9200,4.34,9.59
2017-05-05 14:50:00,601339.XSHG,百隆东方,SELL,1800,5.78,15.41
2017-05-05 14:50:00,000623.XSHE,吉林敖东,BUY,600,28.00,5.00
2017-05-05 14:50:00,600350.XSHG,山东高速,BUY,100,6.16,5.00
2017-05-05 14:50:00,000157.XSHE,中联重科,BUY,200,4.41,5.00
2017-05-08 14:50:00,601339.XSHG,百隆东方,SELL,5800,5.67,40.79
2017-05-08 14:50:00,000623.XSHE,吉林敖东,BUY,900,27.77,6.00
2017-05-08 14:50:00,600350.XSHG,山东高速,BUY,200,5.97,5.00
2017-05-11 14:50:00,000780.XSHE,*ST平能,BUY,1600,4.26,5.00
2017-05-11 14:50:00,601339.XSHG,百隆东方,SELL,4200,5.56,28.97
2017-05-11 14:50:00,600350.XSHG,山东高速,SELL,100,5.90,5.59
2017-05-19 14:50:00,000780.XSHE,*ST平能,BUY,500,4.31,5.00
2017-05-19 14:50:00,601339.XSHG,百隆东方,SELL,400,5.75,7.30
2017-05-19 14:50:00,600350.XSHG,山东高速,SELL,100,6.05,5.60
2017-05-19 14:50:00,000157.XSHE,中联重科,BUY,400,4.28,5.00
2018-01-02 14:50:00,000157.XSHE,中联重科,SELL,24700,4.51,138.05
2018-01-02 14:50:00,000623.XSHE,吉林敖东,SELL,4940,22.53,137.99
2018-01-02 14:50:00,000780.XSHE,*ST平能,SELL,1600,5.05,13.09
2018-01-02 14:50:00,600350.XSHG,山东高速,SELL,5700,6.04,42.69
2018-01-02 14:50:00,601339.XSHG,百隆东方,SELL,2100,5.32,16.18
2018-01-02 14:50:00,300105.XSHE,龙源技术,BUY,5100,5.56,6.80
2018-01-02 14:50:00,600368.XSHG,五洲交通,BUY,3500,5.37,5.00
2018-01-02 14:50:00,000616.XSHE,海航投资,BUY,12100,3.42,9.92
2018-01-02 14:50:00,002638.XSHE,勤上股份,BUY,15500,4.66,17.35
2018-01-02 14:50:00,600757.XSHG,长江传媒,BUY,2400,7.04,5.00
2018-01-03 14:50:00,000780.XSHE,*ST平能,SELL,4100,5.02,25.60
2018-01-03 14:50:00,600350.XSHG,山东高速,SELL,5000,6.05,37.51
2018-01-03 14:50:00,601339.XSHG,百隆东方,SELL,15600,5.30,102.59
2018-01-03 14:50:00,300105.XSHE,龙源技术,BUY,3800,5.64,5.14
2018-01-03 14:50:00,600368.XSHG,五洲交通,BUY,7800,5.37,10.05
